gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pass_through,role_label,rank
100000000941942100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 130,000 ₸ (предварительно)",1,False,1,0,1,0,130000.0,0.0,0.0,конечный получатель в пределах выгрузки,900
100000000942301100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 57,580 ₸ (предварительно)",3,False,1,0,2,0,57580.0,0.0,0.0,конечный получатель в пределах выгрузки,901
100000000943371100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 15,500 ₸ (предварительно)",2,False,1,0,1,0,15500.0,0.0,0.0,конечный получатель в пределах выгрузки,902
100000000945428100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 89,629 ₸ (предварительно)",1,False,1,0,1,0,89629.0,0.0,0.0,конечный получатель в пределах выгрузки,903
100000000954884100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 34,000 ₸ (предварительно)",3,False,1,0,1,0,34000.0,0.0,0.0,конечный получатель в пределах выгрузки,904
100000000955444100,terminal,0.5,5,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 6,910 ₸ (предварительно)",2,False,1,0,1,0,6910.0,0.0,0.0,конечный получатель в пределах выгрузки,905
100000000955529100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 27,000 ₸ (предварительно)",3,False,1,1,1,1,27000.0,63500.0,2.3518518518518516,"периферия, признаков роли не выявлено",541
100000000957746100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 5,300 ₸ (предварительно)",4,False,1,0,1,0,5300.0,0.0,0.0,"периферия, признаков роли не выявлено",906
100000000961900100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 36,000 ₸ (предварительно)",1,False,2,0,3,0,36000.0,0.0,0.0,конечный получатель в пределах выгрузки,542
100000000967918100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 21,200 ₸ (предварительно)",2,False,1,0,3,0,21200.0,0.0,0.0,конечный получатель в пределах выгрузки,907
100000000968253100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 15,000 ₸ (предварительно)",1,False,1,0,1,0,15000.0,0.0,0.0,конечный получатель в пределах выгрузки,908
100000000971908100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 89,000 ₸ (предварительно)",2,False,1,0,1,0,89000.0,0.0,0.0,конечный получатель в пределах выгрузки,909
100000000976943100,transit,0.5,0,0.6983985765124555,"признаки транзитного счёта: входящих 1, исходящих 1, получено 70,000 ₸ (предварительно)",3,False,1,1,1,3,70000.0,84000.0,1.2,признаки транзитного счёта,543
100000000978041100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 44,445 ₸ (предварительно)",1,False,1,0,1,0,44445.0,0.0,0.0,конечный получатель в пределах выгрузки,910
100000000979567100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",2,False,1,0,1,0,10000.0,0.0,0.0,конечный получатель в пределах выгрузки,911
